,id,box_id,box_top,box_left,box_width,box_height,X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22
95,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 B7.jpg,60_191_183_292,60.0,191.0,183.0,292.0,339.0,124.0,324.0,272.0,260.0,58.0,328.0,70.0,266.0,74.0,249.0,181.0,310.0,166.0,341.0,175.0,226.0,201.0,267.0,303.0,233.0,254.0,338.0,221.0,295.0,291.0,227.0,230.0,246.0,280.0,341.0,199.0,332.0,244.0,224.0,108.0,318.0,85.0,216.0,149.0,234.0,185.0,333.0,158.0,206.0,96.0
96,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 B7.jpg,605_158_209_270,605.0,158.0,209.0,270.0,322.0,677.0,320.0,803.0,244.0,600.0,315.0,623.0,249.0,615.0,230.0,729.0,303.0,720.0,333.0,735.0,198.0,747.0,239.0,812.0,204.0,783.0,333.0,770.0,280.0,805.0,198.0,768.0,218.0,800.0,335.0,755.0,329.0,786.0,202.0,645.0,302.0,634.0,194.0,694.0,208.0,733.0,319.0,716.0,186.0,636.0
97,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 B7.jpg,133_334_190_325,133.0,334.0,190.0,325.0,497.0,213.0,434.0,404.0,459.0,122.0,507.0,156.0,457.0,142.0,401.0,247.0,452.0,248.0,484.0,269.0,382.0,263.0,389.0,401.0,377.0,323.0,467.0,337.0,410.0,407.0,379.0,294.0,379.0,360.0,476.0,306.0,454.0,370.0,408.0,163.0,494.0,167.0,385.0,204.0,388.0,244.0,478.0,248.0,398.0,144.0
98,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 B7.jpg,454_457_195_262,454.0,457.0,195.0,262.0,629.0,537.0,556.0,673.0,588.0,455.0,638.0,487.0,587.0,470.0,529.0,561.0,592.0,563.0,617.0,579.0,505.0,570.0,514.0,651.0,504.0,608.0,597.0,629.0,532.0,665.0,502.0,591.0,507.0,627.0,610.0,605.0,581.0,651.0,538.0,487.0,625.0,494.0,511.0,526.0,515.0,559.0,610.0,563.0,529.0,471.0
99,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 B7.jpg,322_176_176_314,322.0,176.0,176.0,314.0,338.0,398.0,272.0,555.0,304.0,323.0,346.0,351.0,303.0,338.0,261.0,427.0,302.0,426.0,325.0,446.0,245.0,439.0,246.0,546.0,240.0,485.0,306.0,504.0,256.0,559.0,242.0,463.0,242.0,512.0,317.0,476.0,291.0,529.0,260.0,355.0,335.0,361.0,242.0,391.0,250.0,424.0,319.0,427.0,251.0,340.0
100,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 93133 KWB-Feb C1.jpg,314_742_273_484,314.0,742.0,273.0,484.0,984.0,488.0,873.0,717.0,919.0,317.0,1005.0,387.0,914.0,346.0,824.0,520.0,908.0,533.0,970.0,563.0,785.0,533.0,810.0,684.0,793.0,599.0,944.0,653.0,836.0,710.0,789.0,569.0,798.0,637.0,964.0,616.0,913.0,688.0,834.0,367.0,982.0,400.0,788.0,446.0,792.0,511.0,950.0,536.0,819.0,337.0
101,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 93133 KWB-Feb C1.jpg,360_483_269_446,360.0,483.0,269.0,446.0,711.0,481.0,689.0,710.0,589.0,352.0,700.0,384.0,595.0,378.0,578.0,559.0,664.0,540.0,710.0,557.0,537.0,587.0,620.0,731.0,558.0,665.0,709.0,633.0,655.0,733.0,544.0,632.0,585.0,699.0,710.0,597.0,703.0,673.0,526.0,426.0,679.0,406.0,516.0,508.0,550.0,564.0,698.0,530.0,504.0,407.0
102,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 B5.jpg,276_101_354_437,276.0,101.0,354.0,437.0,352.0,367.0,376.0,585.0,207.0,283.0,320.0,287.0,218.0,309.0,238.0,469.0,322.0,431.0,380.0,441.0,207.0,513.0,296.0,618.0,240.0,571.0,396.0,510.0,334.0,609.0,225.0,549.0,264.0,599.0,396.0,477.0,390.0,545.0,153.0,369.0,301.0,315.0,159.0,438.0,207.0,480.0,356.0,417.0,128.0,355.0
103,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 B5.jpg,469_431_303_460,469.0,431.0,303.0,460.0,665.0,577.0,653.0,793.0,531.0,472.0,650.0,492.0,538.0,503.0,542.0,664.0,625.0,638.0,678.0,654.0,486.0,716.0,559.0,824.0,508.0,782.0,679.0,725.0,607.0,814.0,496.0,755.0,530.0,808.0,685.0,694.0,670.0,759.0,469.0,563.0,629.0,523.0,463.0,638.0,492.0,684.0,662.0,627.0,443.0,544.0
104,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 75440 TAN1108.233 6.jpg,94_85_278_213,94.0,85.0,278.0,213.0,310.0,176.0,304.0,314.0,167.0,112.0,282.0,119.0,174.0,127.0,182.0,244.0,264.0,232.0,325.0,229.0,116.0,260.0,210.0,333.0,146.0,300.0,327.0,270.0,254.0,330.0,123.0,282.0,175.0,318.0,332.0,248.0,316.0,289.0,107.0,157.0,258.0,135.0,99.0,209.0,142.0,251.0,299.0,217.0,82.0,150.0
105,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 93133 KWB-Feb A8.jpg,526_683_233_194,526.0,683.0,233.0,194.0,875.0,665.0,756.0,756.0,888.0,565.0,913.0,618.0,876.0,578.0,787.0,646.0,818.0,674.0,838.0,706.0,754.0,636.0,720.0,723.0,730.0,674.0,797.0,736.0,737.0,744.0,740.0,653.0,723.0,696.0,817.0,723.0,778.0,747.0,827.0,570.0,894.0,620.0,784.0,597.0,770.0,633.0,841.0,687.0,825.0,552.0
106,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 75440 TAN1108.233 1.jpg,460_296_311_481,460.0,296.0,311.0,481.0,530.0,594.0,510.0,834.0,389.0,483.0,499.0,498.0,397.0,506.0,410.0,683.0,505.0,659.0,558.0,671.0,362.0,717.0,431.0,853.0,383.0,796.0,549.0,753.0,468.0,855.0,368.0,762.0,404.0,828.0,561.0,713.0,533.0,791.0,336.0,557.0,482.0,522.0,336.0,639.0,383.0,694.0,527.0,648.0,317.0,543.0
107,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122574 Z8662 3.jpg,414_209_384_519,414.0,209.0,384.0,519.0,446.0,538.0,479.0,771.0,290.0,435.0,408.0,435.0,299.0,459.0,343.0,662.0,426.0,626.0,481.0,630.0,291.0,701.0,384.0,810.0,323.0,768.0,493.0,700.0,432.0,793.0,303.0,740.0,350.0,791.0,490.0,664.0,490.0,738.0,242.0,529.0,388.0,461.0,255.0,621.0,304.0,684.0,461.0,607.0,216.0,521.0
108,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122574 Z8662 3.jpg,76_382_330_499,76.0,382.0,330.0,499.0,643.0,222.0,651.0,419.0,487.0,76.0,612.0,104.0,494.0,104.0,502.0,326.0,600.0,307.0,657.0,319.0,437.0,353.0,536.0,471.0,463.0,424.0,654.0,367.0,595.0,444.0,443.0,394.0,494.0,450.0,658.0,344.0,654.0,393.0,420.0,163.0,592.0,134.0,418.0,268.0,461.0,338.0,644.0,293.0,394.0,144.0
109,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 98542 KAH0907.15 20.jpg,239_509_195_262,239.0,509.0,195.0,262.0,682.0,346.0,600.0,464.0,663.0,238.0,701.0,290.0,657.0,251.0,587.0,352.0,635.0,368.0,666.0,397.0,556.0,352.0,547.0,444.0,542.0,398.0,638.0,437.0,572.0,453.0,546.0,374.0,542.0,420.0,654.0,419.0,622.0,453.0,609.0,256.0,686.0,292.0,578.0,298.0,570.0,345.0,658.0,377.0,603.0,240.0
110,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 98542 KAH0907.15 20.jpg,386_610_217_273,386.0,610.0,217.0,273.0,795.0,498.0,725.0,616.0,776.0,388.0,821.0,440.0,768.0,403.0,692.0,500.0,742.0,524.0,770.0,552.0,660.0,497.0,660.0,588.0,651.0,540.0,755.0,588.0,692.0,602.0,652.0,518.0,652.0,562.0,765.0,570.0,745.0,603.0,714.0,407.0,801.0,445.0,679.0,449.0,676.0,493.0,765.0,532.0,706.0,389.0
111,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 98542 KAH0907.15 20.jpg,600_538_190_273,600.0,538.0,190.0,273.0,700.0,706.0,631.0,844.0,672.0,605.0,719.0,650.0,667.0,623.0,604.0,725.0,651.0,736.0,668.0,762.0,573.0,727.0,591.0,840.0,570.0,784.0,652.0,805.0,612.0,848.0,566.0,756.0,578.0,811.0,659.0,784.0,644.0,825.0,618.0,628.0,702.0,657.0,588.0,672.0,590.0,720.0,669.0,740.0,608.0,611.0
112,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 98542 KAH0907.15 20.jpg,643_656_207_294,643.0,656.0,207.0,294.0,826.0,763.0,726.0,895.0,818.0,657.0,854.0,709.0,811.0,673.0,731.0,760.0,775.0,780.0,796.0,809.0,711.0,763.0,692.0,872.0,696.0,812.0,773.0,857.0,706.0,891.0,702.0,787.0,692.0,839.0,787.0,835.0,752.0,876.0,759.0,670.0,836.0,713.0,724.0,710.0,720.0,752.0,791.0,790.0,753.0,652.0
113,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 98542 KAH0907.15 20.jpg,813_1028_168_147,813.0,1028.0,168.0,147.0,1204.0,918.0,1096.0,1014.0,1182.0,822.0,1231.0,868.0,1174.0,836.0,1080.0,924.0,1134.0,940.0,1171.0,963.0,1047.0,920.0,1023.0,990.0,1026.0,952.0,1141.0,991.0,1059.0,1002.0,1036.0,935.0,1020.0,970.0,1157.0,979.0,1122.0,1004.0,1111.0,838.0,1213.0,870.0,1067.0,875.0,1061.0,917.0,1168.0,947.0,1101.0,823.0
114,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 A3.jpg,224_14_424_624,224.0,14.0,424.0,624.0,356.0,433.0,248.0,741.0,253.0,239.0,365.0,311.0,251.0,273.0,158.0,485.0,297.0,496.0,345.0,538.0,96.0,509.0,114.0,725.0,79.0,618.0,311.0,644.0,179.0,733.0,80.0,566.0,86.0,672.0,332.0,595.0,285.0,690.0,151.0,309.0,336.0,330.0,112.0,402.0,131.0,483.0,327.0,497.0,128.0,279.0
115,/home/voje-lab/Desktop/NIWA_magnifica_SEM-jpg/Steginoporella magnifica/Steginoporella magnifica NIWA 122669 B224 C3.jpg,77_740_509_416,77.0,740.0,509.0,416.0,952.0,136.0,1173.0,332.0,717.0,176.0,836.0,87.0,757.0,195.0,934.0,340.0,980.0,237.0,1045.0,185.0,911.0,424.0,1125.0,461.0,1016.0,473.0,1118.0,245.0,1148.0,401.0,959.0,459.0,1072.0,474.0,1088.0,211.0,1146.0,283.0,757.0,297.0,844.0,127.0,818.0,372.0,906.0,388.0,1002.0,189.0,717.0,305.0
