"X","id","box_id","box_top","box_left","box_width","box_height","X0","Y0","X1","Y1","X2","Y2","X3","Y3","X4","Y4","X5","Y5","X6","Y6","X7","Y7","X8","Y8","X9","Y9","X10","Y10","X11","Y11","X12","Y12","X13","Y13","X14","Y14","X15","Y15","X16","Y16","X17","Y17","X18","Y18","X19","Y19","X20","Y20","X21","Y21","X22","Y22","image","specimenNR","form.no","formation","new.id"
2598,"bryozoa_lab_images/022_CV_1_15v_x30_BSE.jpg","552_838_390_602",552,838,390,602,1164,755,1139,1065,1003,550,1151,617,1010,585,985,870,1093,859,1180,890,895,899,951,1089,901,999,1171,976,1046,1068,893,954,919,1045,1179,936,1162,1019,908,652,1122,646,891,777,924,872,1154,847,872,626,"022_CV_1_15v_x30_BSE","022CV","22","NKBS","552_838_390_602_022_CV_1_15v_x30_BSE"
2599,"bryozoa_lab_images/022_CV_1_15v_x30_BSE.jpg","543_1611_367_566",543,1611,367,566,1949,791,1876,1051,1865,555,1975,655,1858,591,1735,844,1839,870,1933,907,1666,845,1700,1028,1661,929,1916,979,1790,1030,1658,889,1675,978,1928,945,1902,1015,1748,626,1940,672,1696,727,1688,827,1910,872,1724,588,"022_CV_1_15v_x30_BSE","022CV","22","NKBS","543_1611_367_566_022_CV_1_15v_x30_BSE"
2600,"bryozoa_lab_images/022_CV_1_15v_x30_BSE.jpg","952_519_390_673",952,519,390,673,854,1141,851,1443,673,949,833,999,681,992,684,1269,793,1250,868,1276,599,1308,674,1517,605,1423,869,1355,764,1473,596,1370,632,1478,873,1320,863,1398,584,1070,804,1038,577,1193,625,1279,849,1230,549,1047,"022_CV_1_15v_x30_BSE","022CV","22","NKBS","952_519_390_673_022_CV_1_15v_x30_BSE"
2601,"bryozoa_lab_images/022_CV_1_15v_x30_BSE.jpg","515_246_394_589",515,246,394,589,531,664,592,971,349,543,491,546,361,576,423,803,493,774,552,781,383,867,527,1020,446,961,584,872,563,1007,415,924,485,995,573,827,592,923,303,653,466,581,319,756,383,830,539,753,269,637,"022_CV_1_15v_x30_BSE","022CV","22","NKBS","515_246_394_589_022_CV_1_15v_x30_BSE"
2602,"bryozoa_lab_images/022_CV_1_15v_x30_BSE.jpg","734_1214_410_553",734,1214,410,553,1571,928,1530,1236,1415,725,1573,804,1417,762,1355,1040,1467,1031,1582,1050,1255,1057,1321,1232,1265,1154,1575,1142,1427,1224,1252,1112,1286,1196,1585,1098,1561,1189,1301,823,1538,829,1267,929,1290,1039,1546,1012,1268,796,"022_CV_1_15v_x30_BSE","022CV","22","NKBS","734_1214_410_553_022_CV_1_15v_x30_BSE"
2603,"bryozoa_lab_images/022_CV_1_15v_x30_BSE.jpg","211_1424_334_636",211,1424,334,636,1704,435,1587,757,1619,212,1722,297,1615,254,1517,505,1609,515,1680,559,1470,530,1482,731,1465,627,1646,662,1530,747,1467,582,1468,681,1668,616,1622,706,1510,294,1694,326,1468,401,1479,498,1667,517,1489,255,"022_CV_1_15v_x30_BSE","022CV","22","NKBS","211_1424_334_636_022_CV_1_15v_x30_BSE"
2604,"bryozoa_lab_images/319_CC_2_10v_x30_BSE.jpg","571_1606_502_597",571,1606,502,597,2061,819,1884,1087,1977,588,2095,697,1960,618,1820,863,1944,896,2023,940,1710,826,1713,1039,1686,922,1979,1016,1797,1076,1692,870,1695,980,1996,974,1939,1047,1835,641,2048,701,1756,742,1759,842,2001,894,1806,610,"319_CC_2_10v_x30_BSE","319CC","319","NKBS","571_1606_502_597_319_CC_2_10v_x30_BSE"
2605,"bryozoa_lab_images/319_CC_2_10v_x30_BSE.jpg","803_1243_414_773",803,1243,414,773,1589,1055,1471,1388,1481,824,1603,925,1478,871,1390,1112,1490,1128,1571,1179,1312,1125,1351,1374,1315,1245,1529,1278,1415,1403,1311,1188,1328,1314,1549,1235,1506,1328,1371,907,1572,949,1325,999,1332,1099,1560,1133,1342,867,"319_CC_2_10v_x30_BSE","319CC","319","NKBS","803_1243_414_773_319_CC_2_10v_x30_BSE"
2606,"bryozoa_lab_images/319_CC_2_10v_x30_BSE.jpg","244_1279_514_666",244,1279,514,666,1727,525,1554,780,1687,282,1779,394,1670,317,1526,542,1613,578,1684,649,1413,533,1405,751,1377,634,1628,721,1483,776,1383,582,1383,691,1658,688,1597,752,1551,324,1736,406,1476,423,1462,521,1670,602,1531,287,"319_CC_2_10v_x30_BSE","319CC","319","NKBS","244_1279_514_666_319_CC_2_10v_x30_BSE"
2607,"bryozoa_lab_images/319_CC_2_10v_x30_BSE.jpg","971_881_398_620",971,881,398,620,1224,1178,1169,1467,1087,1004,1216,1058,1088,1047,1065,1283,1159,1268,1226,1298,976,1318,1034,1507,970,1423,1217,1388,1101,1488,963,1370,994,1473,1227,1347,1199,1428,996,1101,1186,1093,972,1207,1007,1288,1206,1265,966,1073,"319_CC_2_10v_x30_BSE","319CC","319","NKBS","971_881_398_620_319_CC_2_10v_x30_BSE"
2608,"bryozoa_lab_images/319_CC_2_10v_x30_BSE.jpg","353_2036_491_568",353,2036,491,568,2431,624,2235,872,2396,388,2471,510,2378,412,2225,605,2301,660,2384,719,2134,561,2083,755,2104,642,2347,799,2156,816,2121,597,2086,694,2365,758,2300,835,2278,409,2435,508,2191,483,2175,569,2364,684,2266,373,"319_CC_2_10v_x30_BSE","319CC","319","NKBS","353_2036_491_568_319_CC_2_10v_x30_BSE"
2609,"bryozoa_lab_images/666_CV_1_10v_x30_BSE.jpg","564_1031_518_569",564,1031,518,569,1425,770,1379,1036,1291,579,1425,642,1291,615,1236,863,1349,853,1440,883,1175,895,1249,1030,1199,973,1434,965,1312,1042,1183,939,1220,1002,1448,929,1413,1000,1196,666,1391,666,1165,774,1190,867,1403,849,1161,636,"666_CV_1_10v_x30_BSE","666CV","666","Tewkesbury","564_1031_518_569_666_CV_1_10v_x30_BSE"
2610,"bryozoa_lab_images/666_CV_1_10v_x30_BSE.jpg","833_1424_475_546",833,1424,475,546,1807,1049,1682,1283,1723,846,1835,933,1712,874,1599,1090,1719,1116,1765,1176,1534,1104,1564,1267,1521,1187,1728,1239,1624,1280,1520,1148,1535,1228,1750,1212,1712,1261,1600,898,1797,950,1550,994,1565,1087,1763,1132,1577,866,"666_CV_1_10v_x30_BSE","666CV","666","Tewkesbury","833_1424_475_546_666_CV_1_10v_x30_BSE"
2611,"bryozoa_lab_images/666_CV_1_10v_x30_BSE.jpg","1071_1065_466_599",1071,1065,466,599,1418,1278,1340,1530,1292,1096,1424,1153,1290,1130,1249,1355,1342,1356,1381,1400,1182,1381,1242,1533,1184,1463,1368,1470,1290,1545,1178,1423,1208,1501,1375,1440,1356,1501,1193,1169,1390,1180,1169,1267,1200,1360,1387,1361,1166,1143,"666_CV_1_10v_x30_BSE","666CV","666","Tewkesbury","1071_1065_466_599_666_CV_1_10v_x30_BSE"
2612,"bryozoa_lab_images/666_CV_1_10v_x30_BSE.jpg","762_660_542_541",762,660,542,541,1030,917,1029,1177,847,772,1002,794,857,803,868,1054,979,1020,1067,1032,781,1099,839,1204,779,1163,1083,1107,933,1188,772,1133,801,1190,1088,1069,1066,1141,767,876,974,826,762,988,812,1070,1022,1004,733,858,"666_CV_1_10v_x30_BSE","666CV","666","Tewkesbury","762_660_542_541_666_CV_1_10v_x30_BSE"
2613,"bryozoa_lab_images/666_CV_1_10v_x30_BSE.jpg","236_794_462_571",236,794,462,571,1126,413,1081,715,985,254,1111,293,992,286,962,525,1080,503,1136,524,907,565,977,732,910,663,1120,620,1027,733,903,617,940,706,1138,574,1106,665,913,348,1089,319,892,461,924,536,1112,495,882,325,"666_CV_1_10v_x30_BSE","666CV","666","Tewkesbury","236_794_462_571_666_CV_1_10v_x30_BSE"
2614,"bryozoa_lab_images/624i_CC_1_15v_x30_BSE(x30).jpg","623_773_338_731",623,773,338,731,1057,855,956,1285,941,635,1063,716,942,683,895,941,978,933,1052,983,832,997,845,1265,822,1126,1025,1138,896,1292,826,1063,826,1204,1046,1061,995,1211,848,734,1035,753,824,842,848,943,1032,928,825,697,"624i_CC_1_15v_x30_BSE(x30)","624iCC","624","Tewkesbury","623_773_338_731_624i_CC_1_15v_x30_BSE(x30)"
2615,"bryozoa_lab_images/624i_CC_1_15v_x30_BSE(x30).jpg","411_1072_426_696",411,1072,426,696,1423,647,1346,1001,1292,417,1428,493,1292,459,1226,734,1318,738,1420,779,1146,770,1199,977,1163,874,1393,890,1271,995,1153,828,1177,925,1412,839,1372,946,1181,519,1396,522,1143,632,1160,729,1397,733,1151,483,"624i_CC_1_15v_x30_BSE(x30)","624iCC","624","Tewkesbury","411_1072_426_696_624i_CC_1_15v_x30_BSE(x30)"
2616,"bryozoa_lab_images/624i_CC_1_15v_x30_BSE(x30).jpg","200_783_389_559",200,783,389,559,1094,205,1030,592,927,23,1094,64,931,63,883,360,993,326,1080,348,805,413,886,614,829,521,1076,465,958,612,810,474,853,571,1085,410,1058,526,816,140,1055,95,782,270,828,381,1051,306,778,114,"624i_CC_1_15v_x30_BSE(x30)","624iCC","624","Tewkesbury","200_783_389_559_624i_CC_1_15v_x30_BSE(x30)"
2617,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","23_1128_410_619",23,1128,410,619,1491,220,1406,551,1391,27,1512,105,1389,61,1298,289,1398,295,1481,339,1220,322,1269,544,1237,430,1450,445,1337,555,1228,382,1246,486,1471,396,1433,499,1278,106,1479,125,1232,198,1238,286,1465,297,1248,74,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","23_1128_410_619_034i_CV_1_15v_x30.BSE"
2618,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","567_1080_421_613",567,1080,421,613,1445,780,1338,1097,1360,585,1469,667,1354,624,1255,850,1350,858,1422,904,1166,873,1200,1109,1155,996,1386,1002,1269,1108,1152,936,1171,1057,1407,956,1367,1051,1246,662,1435,692,1195,754,1205,842,1408,860,1222,627,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","567_1080_421_613_034i_CV_1_15v_x30.BSE"
2619,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","566_1739_431_522",566,1739,431,522,2122,765,1987,1018,2068,564,2163,666,2054,599,1911,771,2009,808,2090,881,1819,778,1800,958,1784,860,2059,956,1893,981,1796,819,1781,910,2080,921,2032,990,1934,611,2124,677,1867,676,1854,751,2073,835,1916,575,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","566_1739_431_522_034i_CV_1_15v_x30.BSE"
2620,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","895_754_413_580",895,754,413,580,1087,1083,1021,1390,980,894,1097,970,977,935,893,1139,991,1141,1087,1188,803,1165,859,1393,812,1282,1068,1287,939,1393,799,1225,830,1339,1084,1238,1049,1338,875,974,1064,994,832,1064,839,1138,1065,1147,849,939,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","895_754_413_580_034i_CV_1_15v_x30.BSE"
2621,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","1125_1056_423_565",1125,1056,423,565,1396,1317,1312,1601,1301,1136,1407,1208,1299,1173,1214,1359,1301,1370,1396,1416,1134,1384,1174,1617,1123,1504,1372,1518,1242,1618,1119,1442,1141,1565,1390,1472,1347,1562,1194,1210,1378,1229,1157,1286,1169,1356,1366,1375,1170,1175,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","1125_1056_423_565_034i_CV_1_15v_x30.BSE"
2622,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","297_822_394_637",297,822,394,637,1148,501,1074,844,1018,314,1154,380,1020,357,974,592,1070,590,1148,628,881,631,933,863,892,750,1117,735,1003,861,880,695,909,807,1137,683,1098,788,908,420,1122,416,882,512,908,594,1132,581,879,389,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","297_822_394_637_034i_CV_1_15v_x30.BSE"
2623,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","272_1464_399_596",272,1464,399,596,1810,490,1701,792,1712,280,1827,373,1709,312,1621,533,1716,549,1799,601,1522,544,1535,772,1515,657,1755,698,1617,783,1512,603,1518,716,1782,653,1732,743,1594,347,1797,390,1548,432,1553,518,1781,559,1570,313,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","272_1464_399_596_034i_CV_1_15v_x30.BSE"
2624,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","525_207_361_630",525,207,361,630,496,719,512,1034,346,550,483,598,351,591,354,808,442,793,500,825,278,848,410,1081,319,980,510,929,465,1071,290,920,361,1033,507,880,514,985,270,656,455,633,260,757,300,817,484,786,241,629,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","525_207_361_630_034i_CV_1_15v_x30.BSE"
2625,"bryozoa_lab_images/034i_CV_1_15v_x30.BSE.jpg","985_1622_392_532",985,1622,392,532,1951,1202,1775,1451,1919,1016,1993,1105,1907,1050,1775,1204,1841,1230,1908,1291,1719,1215,1675,1399,1680,1294,1865,1382,1720,1437,1699,1253,1671,1346,1892,1340,1828,1420,1804,1056,1961,1118,1745,1123,1738,1192,1894,1253,1787,1020,"034i_CV_1_15v_x30.BSE","034iCV","34","NKBS","985_1622_392_532_034i_CV_1_15v_x30.BSE"
2626,"bryozoa_lab_images/100_CV_2_15v_x30_BSE.jpg","237_296_218_276",237,296,218,276,451,312,467,460,349,248,427,250,359,264,384,395,425,378,477,373,353,425,409,482,379,458,480,417,439,478,367,445,392,472,484,396,475,439,323,307,418,269,323,363,354,405,458,360,304,301,"100_CV_2_15v_x30_BSE","100CV","100","NKBS","237_296_218_276_100_CV_2_15v_x30_BSE"
2627,"bryozoa_lab_images/100_CV_2_15v_x30_BSE.jpg","108_813_210_292",108,813,210,292,995,242,902,364,967,117,1021,176,958,136,878,250,924,266,970,297,840,252,834,332,836,292,947,337,866,348,838,274,834,310,961,320,929,354,896,142,999,181,853,190,849,233,962,277,885,120,"100_CV_2_15v_x30_BSE","100CV","100","NKBS","108_813_210_292_100_CV_2_15v_x30_BSE"
2628,"bryozoa_lab_images/100_CV_2_15v_x30_BSE.jpg","323_695_221_326",323,695,221,326,881,459,806,583,845,343,901,397,840,359,768,476,815,491,860,517,732,480,751,565,734,522,840,554,778,578,732,503,740,543,851,536,827,571,777,368,882,404,743,411,742,466,853,496,766,348,"100_CV_2_15v_x30_BSE","100CV","100","NKBS","323_695_221_326_100_CV_2_15v_x30_BSE"
2629,"bryozoa_lab_images/100_CV_2_15v_x30_BSE.jpg","59_423_219_324",59,423,219,324,590,147,589,301,491,70,573,80,498,87,516,224,562,205,605,209,467,248,519,328,489,296,602,254,555,317,477,277,501,313,605,233,599,278,455,126,560,100,451,187,478,230,593,191,435,117,"100_CV_2_15v_x30_BSE","100CV","100","NKBS","59_423_219_324_100_CV_2_15v_x30_BSE"
2630,"bryozoa_lab_images/100_CV_2_15v_x30_BSE.jpg","109_623_207_276",109,623,207,276,792,224,722,351,739,111,805,160,736,131,686,259,731,266,783,287,650,261,659,319,651,291,765,325,688,339,650,278,654,305,777,308,748,340,683,144,788,168,652,196,658,249,770,266,669,126,"100_CV_2_15v_x30_BSE","100CV","100","NKBS","109_623_207_276_100_CV_2_15v_x30_BSE"
2631,"bryozoa_lab_images/100_CV_2_15v_x30_BSE.jpg","345_854_238_331",345,854,238,331,1056,491,931,623,1051,367,1090,429,1041,385,944,488,980,511,1014,552,916,489,898,595,907,541,975,592,911,618,911,517,901,567,996,576,954,610,982,378,1071,433,940,414,924,473,1016,528,976,355,"100_CV_2_15v_x30_BSE","100CV","100","NKBS","345_854_238_331_100_CV_2_15v_x30_BSE"
2632,"bryozoa_lab_images/061_S_1_15v_x30_BSE.jpg","915_1187_435_726",915,1187,435,726,1525,1159,1468,1507,1375,973,1511,1021,1381,1013,1368,1286,1457,1272,1510,1313,1308,1342,1396,1526,1342,1445,1497,1412,1432,1537,1326,1404,1366,1489,1506,1368,1486,1462,1293,1080,1483,1055,1271,1202,1314,1295,1500,1261,1262,1054,"061_S_1_15v_x30_BSE","061S","61","NKBS","915_1187_435_726_061_S_1_15v_x30_BSE"
2633,"bryozoa_lab_images/061_S_1_15v_x30_BSE.jpg","676_1442_454_747",676,1442,454,747,1834,926,1761,1305,1680,697,1838,770,1683,749,1645,1014,1747,1012,1812,1076,1579,1065,1667,1308,1610,1192,1795,1194,1714,1329,1589,1135,1633,1251,1808,1142,1783,1250,1575,800,1799,809,1545,915,1596,1018,1796,1017,1536,763,"061_S_1_15v_x30_BSE","061S","61","NKBS","676_1442_454_747_061_S_1_15v_x30_BSE"
2634,"bryozoa_lab_images/061_S_1_15v_x30_BSE.jpg","791_486_451_611",791,486,451,611,866,1023,792,1331,708,811,855,879,711,856,671,1126,775,1120,850,1166,609,1166,661,1326,627,1254,836,1254,725,1334,617,1212,639,1295,846,1210,820,1295,609,905,820,910,575,1019,619,1125,838,1121,570,873,"061_S_1_15v_x30_BSE","061S","61","NKBS","791_486_451_611_061_S_1_15v_x30_BSE"
2635,"bryozoa_lab_images/061_S_1_15v_x30_BSE.jpg","131_568_419_678",131,568,419,678,932,433,801,767,853,184,968,293,846,233,728,510,826,533,875,586,654,528,682,733,653,630,841,671,741,759,651,584,661,680,859,627,826,720,729,266,927,317,672,369,666,499,883,540,703,224,"061_S_1_15v_x30_BSE","061S","61","NKBS","131_568_419_678_061_S_1_15v_x30_BSE"
2636,"bryozoa_lab_images/716_CC_1_10v_x30_BSE.jpg","934_703_430_814",934,703,430,814,1049,1141,1027,1625,854,922,1017,976,867,978,855,1270,983,1244,1070,1271,777,1321,906,1666,820,1502,1059,1451,969,1669,789,1413,857,1584,1069,1365,1047,1537,765,1061,991,1025,751,1193,796,1277,1040,1224,728,1025,"716_CC_1_10v_x30_BSE","716CC","716","SHCSBSB","934_703_430_814_716_CC_1_10v_x30_BSE"
2637,"bryozoa_lab_images/716_CC_1_10v_x30_BSE.jpg","735_294_446_766",735,294,446,766,635,933,655,1367,425,725,597,774,441,781,460,1068,584,1036,672,1053,369,1120,521,1425,417,1289,675,1212,591,1416,380,1208,464,1358,680,1135,669,1290,342,865,572,824,340,999,393,1075,634,1014,305,835,"716_CC_1_10v_x30_BSE","716CC","716","SHCSBSB","735_294_446_766_716_CC_1_10v_x30_BSE"
2638,"bryozoa_lab_images/716_CC_1_10v_x30_BSE.jpg","686_1356_444_782",686,1356,444,782,1737,928,1637,1407,1588,683,1730,759,1590,740,1528,1038,1654,1028,1742,1061,1429,1058,1505,1417,1441,1237,1700,1238,1573,1422,1425,1144,1467,1327,1726,1158,1673,1315,1483,790,1697,804,1441,926,1465,1029,1714,1020,1451,754,"716_CC_1_10v_x30_BSE","716CC","716","SHCSBSB","686_1356_444_782_716_CC_1_10v_x30_BSE"
2639,"bryozoa_lab_images/716_CC_1_10v_x30_BSE.jpg","438_1009_415_793",438,1009,415,793,1357,666,1307,1129,1188,431,1342,500,1194,485,1152,781,1282,767,1371,791,1064,812,1163,1154,1082,989,1353,963,1237,1153,1060,899,1118,1073,1368,880,1333,1044,1086,554,1313,545,1059,683,1092,780,1340,749,1051,517,"716_CC_1_10v_x30_BSE","716CC","716","SHCSBSB","438_1009_415_793_716_CC_1_10v_x30_BSE"
2640,"bryozoa_lab_images/739_CV_2_15v_x30_BSE.jpg","45_963_564_674",45,963,564,674,1401,262,1372,607,1252,45,1403,123,1255,80,1171,341,1310,344,1447,366,1057,350,1139,617,1046,484,1441,496,1258,601,1037,412,1078,553,1456,434,1415,555,1130,135,1366,146,1086,253,1105,334,1376,337,1094,99,"739_CV_2_15v_x30_BSE","739CV","739","SHCSBSB","45_963_564_674_739_CV_2_15v_x30_BSE"
2641,"bryozoa_lab_images/264_CV_1_15v_x30_BSE.jpg","419_911_212_291",419,911,212,291,1078,535,1048,701,1025,441,1080,473,1025,460,986,570,1044,570,1082,586,953,582,970,692,951,636,1076,642,1009,698,946,608,957,666,1084,616,1064,670,983,473,1067,484,966,522,966,571,1070,568,970,459,"264_CV_1_15v_x30_BSE","264CV","264","NKBS","419_911_212_291_264_CV_1_15v_x30_BSE"
2642,"bryozoa_lab_images/126_CV_2_10v_x30_BSE.jpg","277_1205_484_615",277,1205,484,615,1573,503,1536,818,1416,307,1562,367,1420,338,1385,615,1497,603,1610,626,1289,634,1357,832,1297,743,1583,718,1444,820,1287,691,1321,793,1604,674,1562,764,1322,399,1530,389,1292,514,1323,615,1569,590,1287,374,"126_CV_2_10v_x30_BSE","126CV","126","NKBS","277_1205_484_615_126_CV_2_10v_x30_BSE"
2643,"bryozoa_lab_images/126_CV_2_10v_x30_BSE.jpg","395_519_436_617",395,519,436,617,831,570,841,933,654,400,799,432,664,432,672,712,778,682,882,677,607,737,720,935,658,844,891,804,776,942,631,799,688,898,898,740,873,869,582,502,774,462,575,628,617,706,835,658,557,480,"126_CV_2_10v_x30_BSE","126CV","126","NKBS","395_519_436_617_126_CV_2_10v_x30_BSE"
2644,"bryozoa_lab_images/126_CV_2_10v_x30_BSE.jpg","612_878_451_617",612,878,451,617,1226,814,1208,1149,1072,624,1210,675,1079,661,1067,938,1164,924,1252,944,969,975,1063,1172,993,1090,1248,1045,1133,1163,974,1038,1022,1135,1256,998,1234,1097,991,726,1181,708,969,848,1000,948,1229,910,958,698,"126_CV_2_10v_x30_BSE","126CV","126","NKBS","612_878_451_617_126_CV_2_10v_x30_BSE"
2645,"bryozoa_lab_images/126_CV_2_10v_x30_BSE.jpg","859_1258_378_583",859,1258,378,583,1578,1049,1466,1374,1479,838,1599,923,1472,876,1387,1130,1491,1135,1558,1181,1306,1151,1333,1381,1292,1269,1518,1275,1398,1377,1291,1212,1307,1328,1542,1228,1496,1319,1373,923,1563,944,1323,1026,1339,1131,1552,1137,1347,892,"126_CV_2_10v_x30_BSE","126CV","126","NKBS","859_1258_378_583_126_CV_2_10v_x30_BSE"
2646,"bryozoa_lab_images/126_CV_2_10v_x30_BSE.jpg","977_568_425_544",977,568,425,544,881,1106,914,1419,667,982,833,986,689,1021,736,1252,839,1209,925,1214,677,1314,787,1446,722,1395,938,1309,847,1440,697,1360,751,1425,941,1260,931,1359,606,1099,810,1027,615,1202,685,1280,894,1187,565,1083,"126_CV_2_10v_x30_BSE","126CV","126","NKBS","977_568_425_544_126_CV_2_10v_x30_BSE"
2647,"bryozoa_lab_images/126_CV_2_10v_x30_BSE.jpg","84_807_445_572",84,807,445,572,1154,292,1161,596,983,105,1133,154,990,138,979,429,1073,411,1200,407,894,455,978,610,920,539,1199,498,1068,599,903,500,947,577,1206,451,1186,548,902,206,1103,179,884,333,914,432,1153,386,865,184,"126_CV_2_10v_x30_BSE","126CV","126","NKBS","84_807_445_572_126_CV_2_10v_x30_BSE"
2648,"bryozoa_lab_images/126_CV_2_10v_x30_BSE.jpg","627_1867_412_607",627,1867,412,607,2192,883,2042,1205,2149,659,2237,759,2141,690,2023,927,2094,952,2158,1005,1952,926,1931,1132,1922,1025,2133,1112,1980,1182,1935,977,1922,1081,2151,1061,2096,1165,2036,708,2202,769,1982,797,1975,906,2140,967,2018,674,"126_CV_2_10v_x30_BSE","126CV","126","NKBS","627_1867_412_607_126_CV_2_10v_x30_BSE"
2649,"bryozoa_lab_images/051i_CV_1_15v_x30.jpg","619_629_383_701",619,629,383,701,945,831,902,1241,799,615,941,685,801,664,764,951,852,945,955,963,692,984,756,1239,714,1108,952,1101,829,1238,701,1052,730,1176,964,1031,935,1171,699,721,912,716,669,845,703,951,919,934,667,685,"051i_CV_1_15v_x30","051iCV","51","NKBS","619_629_383_701_051i_CV_1_15v_x30"
2650,"bryozoa_lab_images/051i_CV_1_15v_x30.jpg","556_1666_408_679",556,1666,408,679,1989,761,1930,1131,1852,547,1984,607,1857,593,1795,887,1901,873,1988,891,1723,912,1786,1147,1732,1026,1977,1008,1855,1141,1722,975,1754,1091,1992,953,1954,1060,1755,653,1954,645,1720,770,1748,889,1966,854,1727,619,"051i_CV_1_15v_x30","051iCV","51","NKBS","556_1666_408_679_051i_CV_1_15v_x30"
2651,"bryozoa_lab_images/051i_CV_1_15v_x30.jpg","173_1299_443_698",173,1299,443,698,1638,386,1593,767,1475,164,1628,230,1479,213,1455,503,1548,490,1648,515,1369,539,1453,766,1394,658,1639,644,1520,770,1375,604,1418,715,1651,581,1620,705,1378,269,1596,267,1346,398,1385,506,1617,480,1345,233,"051i_CV_1_15v_x30","051iCV","51","NKBS","173_1299_443_698_051i_CV_1_15v_x30"
2652,"bryozoa_lab_images/257_CV_2_10v_x30_BSE.jpg","986_1273_447_537",986,1273,447,537,1635,1175,1570,1482,1541,988,1654,1059,1541,1027,1446,1247,1542,1250,1634,1283,1365,1261,1373,1461,1337,1363,1629,1385,1474,1461,1344,1310,1348,1418,1635,1335,1609,1434,1442,1066,1621,1083,1396,1152,1410,1248,1600,1248,1409,1032,"257_CV_2_10v_x30_BSE","257CV","257","NKBS","986_1273_447_537_257_CV_2_10v_x30_BSE"
2653,"bryozoa_lab_images/257_CV_2_10v_x30_BSE.jpg","989_10_479_641",989,10,479,641,385,1192,434,1558,141,1038,328,1052,158,1074,233,1375,346,1328,423,1322,142,1427,319,1630,225,1546,430,1435,378,1601,179,1495,270,1592,433,1379,435,1495,72,1170,302,1097,80,1304,163,1394,397,1288,26,1154,"257_CV_2_10v_x30_BSE","257CV","257","NKBS","989_10_479_641_257_CV_2_10v_x30_BSE"
2654,"bryozoa_lab_images/257_CV_2_10v_x30_BSE.jpg","64_1159_397_612",64,1159,397,612,1493,328,1387,631,1408,129,1510,208,1401,167,1304,391,1408,404,1478,436,1229,397,1260,611,1228,502,1448,535,1323,621,1224,451,1240,557,1470,486,1421,580,1296,207,1481,232,1247,296,1255,376,1459,401,1273,176,"257_CV_2_10v_x30_BSE","257CV","257","NKBS","64_1159_397_612_257_CV_2_10v_x30_BSE"
2655,"bryozoa_lab_images/257_CV_2_10v_x30_BSE.jpg","538_215_483_614",538,215,483,614,564,722,658,1059,322,596,496,592,346,632,417,931,542,852,630,829,347,981,512,1138,414,1082,669,935,586,1098,377,1040,459,1119,661,880,670,995,274,735,476,634,293,871,361,938,581,813,237,723,"257_CV_2_10v_x30_BSE","257CV","257","NKBS","538_215_483_614_257_CV_2_10v_x30_BSE"
2656,"bryozoa_lab_images/257_CV_2_10v_x30_BSE.jpg","1244_914_402_577",1244,914,402,577,1249,1418,1207,1743,1083,1252,1238,1295,1089,1296,1064,1539,1166,1511,1254,1527,987,1581,1101,1771,1032,1690,1245,1637,1155,1769,1004,1640,1065,1734,1257,1584,1232,1690,989,1363,1207,1332,965,1466,1009,1547,1230,1493,955,1334,"257_CV_2_10v_x30_BSE","257CV","257","NKBS","1244_914_402_577_257_CV_2_10v_x30_BSE"
2657,"bryozoa_lab_images/710_CV_1_10v_x30_BSE.jpg","861_1661_495_649",861,1661,495,649,2088,1127,1900,1447,2038,879,2133,992,2022,910,1889,1153,1984,1184,2069,1229,1769,1122,1730,1374,1707,1238,2021,1343,1811,1408,1726,1174,1708,1311,2056,1286,1969,1396,1900,927,2096,1003,1829,1031,1821,1123,2043,1197,1888,889,"710_CV_1_10v_x30_BSE","710CV","710","SHCSBSB","861_1661_495_649_710_CV_1_10v_x30_BSE"
2658,"bryozoa_lab_images/710_CV_1_10v_x30_BSE.jpg","1040_1253_445_686",1040,1253,445,686,1625,1284,1480,1600,1502,1054,1641,1152,1497,1090,1424,1349,1540,1362,1621,1399,1313,1354,1317,1567,1290,1463,1585,1504,1395,1586,1295,1409,1294,1519,1616,1453,1542,1550,1371,1141,1607,1177,1330,1254,1343,1334,1600,1358,1345,1107,"710_CV_1_10v_x30_BSE","710CV","710","SHCSBSB","1040_1253_445_686_710_CV_1_10v_x30_BSE"
